chr	pos	gene	strand	type	stop_pos
chr1	110873168	CD53	forward	five_prime_utr	110873203
chr8	38176416	LSM1	reverse	five_prime_utr	38176387
chr4	48906711	OCIAD2	reverse	five_prime_utr	48904632
chr19	8831368	ZNF558	reverse	five_prime_utr	8825052
chr19	55258652	PPP6R1	reverse	five_prime_utr	55258431
chr19	34927052	ZNF30	forward	five_prime_utr	34927144
chr14	71512843	SIPA1L1	forward	five_prime_utr	71587571
chr4	163494697	TMA16	forward	five_prime_utr	163494726
chr19	2646277	GNG7	reverse	five_prime_utr	2520718
chr15	90875659	FURIN	forward	five_prime_utr	90875691
chr7	129611790	NRF1	forward	five_prime_utr	129611828
chr8	19319361	SH2D4A	forward	five_prime_utr	19319393
chr14	24146748	PSME2	reverse	five_prime_utr	24146665
chr8	42472597	SLC20A2	reverse	five_prime_utr	42472541
chr9	35115727	FAM214B	reverse	five_prime_utr	35108615
chr3	155854265	SLC33A1	reverse	five_prime_utr	155854233
chr7	55887472	RP11-15K19.2	forward	five_prime_utr	55887684
chr4	86358089	MAPK10	reverse	five_prime_utr	86354567
chr2	85357148	ELMOD3	forward	five_prime_utr	85357189
chr3	41199583	CTNNB1	forward	five_prime_utr	41199669
chr1	40979718	CTPS1	forward	five_prime_utr	40979804
chr1	112956122	SLC16A1	reverse	five_prime_utr	112956030
chr9	4679675	CDC37L1	forward	five_prime_utr	4679731
chr19	38931011	MRPS12	forward	five_prime_utr	38931115
chr5	74640586	ENC1	reverse	five_prime_utr	74640554
chr16	2155823	TRAF7	forward	five_prime_utr	2155999
chr1	150549865	ADAMTSL4	forward	five_prime_utr	150549909
chr3	4979499	BHLHE40	forward	five_prime_utr	4979552
chr4	8199361	SH3TC1	forward	five_prime_utr	8199498
chr8	41490574	GOLGA7	forward	five_prime_utr	41490681
chr1	58546778	OMA1	reverse	five_prime_utr	58546686
chr1	91500899	CDC7	forward	five_prime_utr	91501687
chr22	26544622	TPST2	reverse	five_prime_utr	26541681
chr20	35455383	CEP250	forward	five_prime_utr	35458361
chr10	58335112	UBE2D1	forward	five_prime_utr	58335150
chr3	51942403	PARP3	forward	five_prime_utr	51942531
chr21	29024671	USP16	forward	five_prime_utr	29027897
chr9	121281489	GSN	forward	five_prime_utr	121281566
chr12	6494066	NCAPD2	forward	five_prime_utr	6495091
chr2	219499047	GMPPA	forward	five_prime_utr	219499175
chr9	34048884	UBAP2	reverse	five_prime_utr	34048780
chr12	93571425	SOCS2	forward	five_prime_utr	93572820
chr3	52410880	PHF7	forward	five_prime_utr	52410924
chr1	156282954	TMEM79	forward	five_prime_utr	156283211
chr9	94374592	MFSD14B	forward	five_prime_utr	94374639
chr17	1762085	SERPINF1	forward	five_prime_utr	1762117
chr17	75405558	GRB2	reverse	five_prime_utr	75405508
chr7	50304902	IKZF1	forward	five_prime_utr	50304973
chr1	6018724	KCNAB2	forward	five_prime_utr	6018774
chr8	127736288	MYC	forward	five_prime_utr	127736353
chr10	52314382	DKK1	forward	five_prime_utr	52314423
chr5	52800197	ITGA1	forward	five_prime_utr	52800232
chr19	21142111	ZNF431	forward	five_prime_utr	21142155
chr19	50798832	C19orf48	reverse	five_prime_utr	50798719
chr6	33314222	TAPBP	reverse	five_prime_utr	33314142
chr14	50532492	MAP4K5	reverse	five_prime_utr	50532451
chr16	11797153	ZC3H7A	reverse	five_prime_utr	11782356
chr7	7968854	RP11-505D17.1	forward	five_prime_utr	7968982
chr2	17754293	GEN1	forward	five_prime_utr	17754349
chr1	45661193	GPBP1L1	reverse	five_prime_utr	45661158
chr14	22919073	RBM23	reverse	five_prime_utr	22917773
chr12	56116671	RPL41	forward	five_prime_utr	56116715
chr16	30659356	FBRS	forward	five_prime_utr	30659397
chr10	134623	ZMYND11	forward	five_prime_utr	134712
chr16	1533802	TMEM204	forward	five_prime_utr	1533864
chr20	10434143	MKKS	reverse	five_prime_utr	10434087
chr19	57559847	ZNF550	reverse	five_prime_utr	57559728
chr15	85380674	AKAP13	forward	five_prime_utr	85381705
chr3	167734836	PDCD10	reverse	five_prime_utr	167720212
chr6	117602430	GOPC	reverse	five_prime_utr	117602395
chr3	152299444	MBNL1	forward	five_prime_utr	152299503
chr4	151014749	LRBA	reverse	five_prime_utr	151014645
chr10	119819101	INPP5F	forward	five_prime_utr	119819133
chr13	27251410	RPL21	forward	five_prime_utr	27251589
chr21	37073418	TTC3	forward	five_prime_utr	37073477
chr2	135531527	R3HDM1	forward	five_prime_utr	135531628
chr15	52678872	FAM214A	reverse	five_prime_utr	52678024
chr3	101779861	NXPE3	forward	five_prime_utr	101782134
chr11	120210932	OAF	forward	five_prime_utr	120211006
chr17	28335389	IFT20	reverse	five_prime_utr	28335336
chr12	113334629	SLC8B1	reverse	five_prime_utr	113334597
chr20	33401462	CDK5RAP1	reverse	five_prime_utr	33397069
chr5	132227085	P4HA2	reverse	five_prime_utr	132227032
chr4	82900405	THAP9-AS1	reverse	five_prime_utr	82900205
chr1	241848241	EXO1	forward	five_prime_utr	241848276
chr13	25287391	MTMR6	reverse	five_prime_utr	25287296
chr3	29281554	RBMS3	forward	five_prime_utr	29281610
chr4	121380823	QRFPR	reverse	five_prime_utr	121380767
chr4	39698207	UBE2K	forward	five_prime_utr	39698284
chr17	79000114	CANT1	reverse	five_prime_utr	78997622
chr11	14499706	RP11-140L24.4	reverse	five_prime_utr	14499671
chr1	182839374	DHX9	forward	five_prime_utr	182839403
chrX	134797078	FAM122B	reverse	five_prime_utr	134797034
chr19	50376548	NR1H2	forward	five_prime_utr	50376779
chr17	40100428	NR1D1	reverse	five_prime_utr	40100342
chr18	48539052	CTIF	forward	five_prime_utr	48539345
chr1	44213536	DMAP1	forward	five_prime_utr	44213610
chr15	84716412	SEC11A	reverse	five_prime_utr	84716284
chr10	45663793	ZFAND4	reverse	five_prime_utr	45663725
chr4	6804552	KIAA0232	forward	five_prime_utr	6804665
chr17	42998621	RPL27	forward	five_prime_utr	42998650
chr11	72080498	NUMA1	reverse	five_prime_utr	72080454
chrX	109733167	ACSL4	reverse	five_prime_utr	109696091
chr5	16935971	MYO10	reverse	five_prime_utr	16935894
chr1	209756158	TRAF3IP3	forward	five_prime_utr	209756313
chr3	50321397	HYAL2	reverse	five_prime_utr	50320529
chr1	28914734	EPB41	forward	five_prime_utr	28914772
chr10	110919217	BBIP1	reverse	five_prime_utr	110918182
chrX	70133756	IGBP1	forward	five_prime_utr	70133848
chr11	17282870	NUCB2	forward	five_prime_utr	17282911
chr13	36346633	SPG20	reverse	five_prime_utr	36346556
chr12	63780294	TMEM5	forward	five_prime_utr	63780488
chr7	43650658	COA1	reverse	five_prime_utr	43650551
chr1	43172252	EBNA1BP2	reverse	five_prime_utr	43172223
chr4	39458617	RPL9	reverse	five_prime_utr	39458495
chr10	122879538	FAM24B	reverse	five_prime_utr	122855778
chr4	75673213	G3BP2	reverse	five_prime_utr	75673019
chr19	19386065	GATAD2A	forward	five_prime_utr	19386142
chr4	174284074	CEP44	forward	five_prime_utr	174284112
chr2	27663373	SUPT7L	reverse	five_prime_utr	27662228
chr3	120094412	GSK3B	reverse	five_prime_utr	120094140
chr1	58783665	JUN	reverse	five_prime_utr	58783555
chr4	112818224	ANK2	forward	five_prime_utr	112818268
chr6	16753370	ATXN1	reverse	five_prime_utr	16657887
chr14	57268880	EXOC5	reverse	five_prime_utr	57268839
chr4	174283765	CEP44	forward	five_prime_utr	174283815
chr9	36572915	MELK	forward	five_prime_utr	36573202
chrX	101624857	ARMCX3	forward	five_prime_utr	101624937
chr16	3065696	IL32	forward	five_prime_utr	3065798
chrX	14026183	GEMIN8	reverse	five_prime_utr	14026136
chr11	110296498	RDX	reverse	five_prime_utr	110279750
chr8	22141897	REEP4	reverse	five_prime_utr	22141745
chr4	155667373	GUCY1A3	forward	five_prime_utr	155696780
chr4	6200425	JAKMIP1	reverse	five_prime_utr	6200264
chrX	109536770	NXT2	forward	five_prime_utr	109536814
chr10	63268883	JMJD1C	reverse	five_prime_utr	63268854
chr11	93741662	C11orf54	forward	five_prime_utr	93747345
chr2	169573798	FASTKD1	reverse	five_prime_utr	169573742
chr7	56106513	CHCHD2	reverse	five_prime_utr	56106430
chr22	26510683	TFIP11	reverse	five_prime_utr	26510618
chr17	40834415	TMEM99	forward	five_prime_utr	40834468
chr11	66002488	BANF1	forward	five_prime_utr	66002562
chr2	232703478	GIGYF2	forward	five_prime_utr	232703519
chr14	71467227	SIPA1L1	forward	five_prime_utr	71529352
chr10	80205384	ANXA11	reverse	five_prime_utr	80176114
chr2	202911919	WDR12	reverse	five_prime_utr	202911887
chr6	13974222	RNF182	forward	five_prime_utr	13976930
chr4	82373955	HNRNPD	reverse	five_prime_utr	82373710
chr9	127854623	ENG	reverse	five_prime_utr	127854519
chr19	58306096	ERVK3-1	forward	five_prime_utr_three_prime_utr	58306125
chr3	47282559	KIF9	reverse	five_prime_utr	47282367
chr14	74713040	AREL1	reverse	five_prime_utr	74685649
chr6	30328968	TRIM39	forward	five_prime_utr	30329045
chr19	24087265	ZNF254	forward	five_prime_utr	24087306
chr1	924167	SAMD11	forward	five_prime_utr	924283
chr10	128126147	MKI67	reverse	five_prime_utr	128125857
chr5	88883057	MEF2C	reverse	five_prime_utr	88883001
chr12	8033438	FOXJ2	forward	five_prime_utr	8033581
chr1	53945669	HSPB11	reverse	five_prime_utr	53945535
chr1	156741086	MRPL24	reverse	five_prime_utr	156741033
chr16	4766054	ZNF500	reverse	five_prime_utr	4766004
chr8	26509202	PNMA2	reverse	five_prime_utr	26509059
chr6	30616663	PPP1R10	reverse	five_prime_utr	30616613
chr2	98608688	UNC50	forward	five_prime_utr	98608786
chr1	45688183	TMEM69	forward	five_prime_utr	45688311
chr16	22206585	EEF2K	forward	five_prime_utr	22206683
chr1	205810979	SLC41A1	reverse	five_prime_utr	205810878
chr2	148020760	ORC4	reverse	five_prime_utr	148020671
chr2	72917618	EMX1	forward	five_prime_utr	72917659
chr3	136819166	SLC35G2	forward	five_prime_utr	136819342
chr3	167734318	PDCD10	reverse	five_prime_utr	167734286
chr17	40287996	CDC6	forward	five_prime_utr	40288094
chr1	150235995	ANP32E	reverse	five_prime_utr	150235810
chr10	114174107	CCDC186	reverse	five_prime_utr	114163324
chr8	133545798	ST3GAL1	reverse	five_prime_utr	133545532
chr18	54360527	C18orf54	forward	five_prime_utr	54360565
chr7	1709171	ELFN1	forward	five_prime_utr	1709245
chr1	248844555	ZNF672	forward	five_prime_utr	248844599
chr18	21111698	ROCK1	reverse	five_prime_utr	21111600
chr19	36409859	ZFP82	reverse	five_prime_utr	36409812
chr9	5510675	PDCD1LG2	forward	five_prime_utr	5510734
chr14	20329372	CCNB1IP1	reverse	five_prime_utr	20329247
chr5	120464380	PRR16	forward	five_prime_utr	120464463
chr4	182323979	TENM3	forward	five_prime_utr	182324017
chr11	83157145	PCF11	forward	five_prime_utr	83157327
chr12	46372600	SLC38A2	reverse	five_prime_utr	46372526
chr1	21440293	NBPF3	forward	five_prime_utr	21440352
chr4	102345417	SLC39A8	reverse	five_prime_utr	102345316
chr8	133571707	ST3GAL1	reverse	five_prime_utr	133545879
chr13	106568095	ARGLU1	reverse	five_prime_utr	106567958
chr19	9827985	UBL5	forward	five_prime_utr	9828336
chr5	137754299	HNRNPA0	reverse	five_prime_utr	137754189
chr12	8949563	M6PR	reverse	five_prime_utr	8949435
chr16	3400954	ZSCAN32	reverse	five_prime_utr	3400700
chr10	37857518	ZNF248	reverse	five_prime_utr	37857480
chr7	92833884	CDK6	reverse	five_prime_utr	92833645
chr2	169799095	SSB	forward	five_prime_utr	169799349
chr7	25125312	CYCS	reverse	five_prime_utr	25125259
chr7	111091133	LRRN3	forward	five_prime_utr	111091225
chr17	40100490	NR1D1	reverse	five_prime_utr	40100362
chr1	27558895	AHDC1	reverse	five_prime_utr	27558734
chr19	55599513	FIZ1	reverse	five_prime_utr	55599466
chr1	205775320	RAB29	reverse	five_prime_utr	205774976
chr10	18651611	NSUN6	reverse	five_prime_utr	18651507
chr1	110963778	LRIF1	reverse	five_prime_utr	110963713
chr10	48308187	MAPK8	forward	five_prime_utr	48308303
chr7	150323406	LRRC61	forward	five_prime_utr	150325895
chr22	30361964	CCDC157	forward	five_prime_utr	30362062
chr11	615488	IRF7	reverse	five_prime_utr	615396
chr1	46303702	UQCRH	forward	five_prime_utr	46303746
chr14	23377171	CMTM5	forward	five_prime_utr	23377224
chr16	28494091	CLN3	reverse	five_prime_utr	28494029
chr11	126290524	TIRAP	forward	five_prime_utr	126290574
chr20	36573721	TGIF2	forward	five_prime_utr	36578769
chr7	100706190	POP7	forward	five_prime_utr	100706342
chr19	52139799	ZNF616	reverse	five_prime_utr	52139728
chr1	39576700	PABPC4	reverse	five_prime_utr	39576548
chr17	7484672	POLR2A	forward	five_prime_utr	7484728
chr3	12841514	RPL32	reverse	five_prime_utr	12841245
chr1	45521840	PRDX1	reverse	five_prime_utr	45521796
chr4	152779973	ARFIP1	forward	five_prime_utr	152780056
chr6	142302287	ADGRG6	forward	five_prime_utr	142302322
chrX	103215184	BEX4	forward	five_prime_utr	103215758
chr15	70097785	TLE3	reverse	five_prime_utr	70097705
chr6	30328974	TRIM39	forward	five_prime_utr	30329045
chr6	152983444	FBXO5	reverse	five_prime_utr	152983394
chr16	65053950	CDH11	reverse	five_prime_utr	65004961
chr12	64404611	XPOT	forward	five_prime_utr	64404670
chr5	32174288	GOLPH3	reverse	five_prime_utr	32174196
chr3	48922773	ARIH2	forward	five_prime_utr	48922826
chr22	37376007	ELFN2	reverse	five_prime_utr	37375894
chr6	13328501	TBC1D7	reverse	five_prime_utr	13326902
chr17	16381112	UBB	forward	five_prime_utr	16381156
chr3	196287673	PCYT1A	reverse	five_prime_utr	196287551
chr6	135497653	AHI1	reverse	five_prime_utr	135497579
chr22	22559184	PRAME	reverse	five_prime_utr	22556890
chr15	34988164	ZNF770	reverse	five_prime_utr	34987642
chr11	75490298	GDPD5	reverse	five_prime_utr	75490233
chr12	6851300	CDCA3	reverse	five_prime_utr	6850954
chr4	87220439	KLHL8	reverse	five_prime_utr	87195641
chr1	39576200	PABPC4	reverse	five_prime_utr	39575994
chr17	6080446	WSCD1	forward	five_prime_utr	6080478
chr8	144358627	SLC52A2	forward	five_prime_utr	144358872
chr3	93980221	ARL13B	forward	five_prime_utr	93980259
chr1	45491049	TESK2	reverse	five_prime_utr	45490960
chrX	68433300	OPHN1	reverse	five_prime_utr	68433256
chr10	60778508	CDK1	forward	five_prime_utr	60778744
chr8	129939666	FAM49B	reverse	five_prime_utr	129903347
chr13	77027148	FBXL3	reverse	five_prime_utr	77027071
chrX	134915243	MOSPD1	reverse	five_prime_utr	134899504
chr5	140401854	ANKHD1	forward	five_prime_utr	140401925
chr1	115293739	NGF	reverse	five_prime_utr	115286795
chr11	61161418	VPS37C	reverse	five_prime_utr	61161260
chr11	86302302	HIKESHI	forward	five_prime_utr	86302370
chr14	63543329	PPP2R5E	reverse	five_prime_utr	63543294
chr3	119240359	B4GALT4	reverse	five_prime_utr	119236905
chr15	77420040	PEAK1	reverse	five_prime_utr	77365195
chr8	407016	FBXO25	forward	five_prime_utr	407066
chrX	153495088	BGN	forward	five_prime_utr	153495117
chr3	190514109	IL1RAP	forward	five_prime_utr	190518535
chr1	205810816	SLC41A1	reverse	five_prime_utr	205810778
chr9	134053562	BRD3	reverse	five_prime_utr	134053503
chr3	150602995	SERP1	reverse	five_prime_utr	150567021
chr22	19431695	HIRA	reverse	five_prime_utr	19431603
chr1	150926457	SETDB1	forward	five_prime_utr	150926501
chr20	17969125	MGME1	forward	five_prime_utr	17969160
chr1	180502533	ACBD6	reverse	five_prime_utr	180502435
chr19	4867651	PLIN3	reverse	five_prime_utr	4867583
chr17	45162504	HEXIM2	forward	five_prime_utr	45162554
chrX	101658103	ARMCX2	reverse	five_prime_utr	101657705
chr9	134053547	BRD3	reverse	five_prime_utr	134053503
chr2	20350649	PUM2	reverse	five_prime_utr	20350620
chrX	24024955	KLHL15	reverse	five_prime_utr	24024899
chr2	73829408	STAMBP	forward	five_prime_utr	73829596
chr4	82900408	SEC31A	reverse	five_prime_utr	82900167
chr19	38081275	SIPA1L3	forward	five_prime_utr	38081328
chr6	87322618	SMIM8	forward	five_prime_utr	87337026
chr6	30686966	PPP1R18	reverse	five_prime_utr	30686838
chr17	2593951	PAFAH1B1	forward	five_prime_utr	2638189
chr17	42676927	PLEKHH3	reverse	five_prime_utr	42676754
chr7	99408835	BUD31	forward	five_prime_utr	99408885
chr9	74497711	RORB	forward	five_prime_utr	74497791
chr1	46303644	UQCRH	forward	five_prime_utr	46303685
chr7	116210661	TES	forward	five_prime_utr	116210696
chr12	131929390	PUS1	forward	five_prime_utr	131929437
chr12	131950025	EP400	forward	five_prime_utr	131960617
chr19	45769181	SIX5	reverse	five_prime_utr	45769137
chr18	13726382	FAM210A	reverse	five_prime_utr	13726332
chr19	43533834	ZNF575	forward	five_prime_utr	43533884
chr13	29595594	SLC7A1	reverse	five_prime_utr	29595412
chr11	10751055	CTR9	forward	five_prime_utr	10751171
chr2	202377221	BMPR2	forward	five_prime_utr	202377307
chr3	159840025	SCHIP1	forward	five_prime_utr	159840183
chr3	52411225	PHF7	forward	five_prime_utr	52411335
chr1	86396062	ODF2L	reverse	five_prime_utr	86387057
chr18	62187370	KIAA1468	forward	five_prime_utr	62187435
chr11	507201	RNH1	reverse	five_prime_utr	507040
chr19	35155264	FXYD5	forward	five_prime_utr	35155365
chr19	8831383	ZNF558	reverse	five_prime_utr	8825052
chrX	1537084	P2RY8	reverse	five_prime_utr	1536917
chr3	146544627	PLSCR1	reverse	five_prime_utr	146544583
chr9	125672631	MAPKAP1	reverse	five_prime_utr	125672596
chr7	93117951	SAMD9	reverse	five_prime_utr	93117859
chr2	150487610	RND3	reverse	five_prime_utr	150487503
chr4	155667367	GUCY1A3	forward	five_prime_utr	155696785
chr14	50312205	L2HGDH	reverse	five_prime_utr	50312173
chr10	69802002	COL13A1	forward	five_prime_utr	69802040
chr6	117602388	GOPC	reverse	five_prime_utr	117602296
chr17	68515010	RP11-120M18.2	forward	five_prime_utr	68515096
chr1	153613076	S100A16	reverse	five_prime_utr	153612960
chrX	134797219	FAM122B	reverse	five_prime_utr	134796257
chr20	43667116	MYBL2	forward	five_prime_utr	43667214
chr4	1241378	CTBP1	reverse	five_prime_utr	1241346
chr9	136439743	INPP5E	reverse	five_prime_utr	136439474
chr11	96387597	CCDC82	reverse	five_prime_utr	96384750
chr19	58229529	ZNF544	forward	five_prime_utr	58229585
chrX	53680104	HUWE1	reverse	five_prime_utr	53654125
chrX	48574488	RBM3	forward	five_prime_utr	48574577
chr11	69294315	MYEOV	forward	five_prime_utr	69294482
chr7	74657976	GTF2I	forward	five_prime_utr	74658143
chr16	2895262	FLYWCH2	forward	five_prime_utr	2896391
chr8	100145580	FBXO43	reverse	five_prime_utr	100145464
chr1	23109024	LUZP1	reverse	five_prime_utr	23094264
chr17	75667067	RECQL5	reverse	five_prime_utr	75667035
chr1	205775297	RAB29	reverse	five_prime_utr	205775265
chr12	56104383	PA2G4	forward	five_prime_utr	56104457
chr1	114749944	CSDE1	reverse	five_prime_utr	114749888
chr13	67230095	PCDH9	reverse	five_prime_utr	67230066
chr1	36225001	THRAP3	forward	five_prime_utr	36259483
chr5	139341919	PAIP2	forward	five_prime_utr	139341984
chr5	178204741	HNRNPAB	forward	five_prime_utr	178204791
chr2	134254227	MGAT5	forward	five_prime_utr	134254310
chr10	73414055	ANXA7	reverse	five_prime_utr	73414008
chr6	136250082	MTFR2	reverse	five_prime_utr	136250038
chr20	59942231	FAM217B	forward	five_prime_utr	59942449
chr11	61967629	FTH1	reverse	five_prime_utr	61967537
chr20	44210757	OSER1	reverse	five_prime_utr	44210692
chr1	240091929	FMN2	forward	five_prime_utr	240092012
chr5	55704404	SLC38A9	reverse	five_prime_utr	55704345
chr1	150150043	PLEKHO1	forward	five_prime_utr	150150084
chr2	99181196	RP11-111H13.1	forward	five_prime_utr	99181240
chr6	73310049	KHDC1	reverse	five_prime_utr	73309903
chr12	8662727	MFAP5	reverse	five_prime_utr	8662623
chr3	51391325	RBM15B	forward	five_prime_utr	51391363
chr6	132513053	STX7	reverse	five_prime_utr	132503585
chr11	128522113	ETS1	reverse	five_prime_utr	128522057
chr19	37656316	ZFP30	reverse	five_prime_utr	37654757
chr17	15563488	TVP23C-CDRT4	reverse	five_prime_utr	15563456
chr16	4474612	NMRAL1	reverse	five_prime_utr	4474517
chr7	1709148	ELFN1	forward	five_prime_utr	1709180
chr1	63367650	ALG6	forward	five_prime_utr	63367691
chr8	93740965	RBM12B	reverse	five_prime_utr	93740762
chr3	187038444	ST6GAL1	forward	five_prime_utr	187038813
chr16	28539030	NUPR1	reverse	five_prime_utr	28538944
chr3	100709507	TFG	forward	five_prime_utr	100709779
chr8	144291613	HSF1	forward	five_prime_utr	144291699
chr11	31469784	IMMP1L	reverse	five_prime_utr	31469722
chr12	49371267	SPATS2	forward	five_prime_utr	49460817
chr11	10856184	ZBED5	reverse	five_prime_utr	10855850
chr8	102863953	AZIN1	reverse	five_prime_utr	102863879
chrX	110003509	TMEM164	forward	five_prime_utr	110003622
chr9	38068868	SHB	reverse	five_prime_utr	38068785
chr2	134254215	MGAT5	forward	five_prime_utr	134254310
chr7	12687654	ARL4A	forward	five_prime_utr	12688204
chr1	154961728	PYGO2	reverse	five_prime_utr	154961654
chr14	69767212	SRSF5	forward	five_prime_utr	69767259
chr19	41353583	TGFB1	reverse	five_prime_utr	41353341
chr2	120013118	EPB41L5	forward	five_prime_utr	120013297
chr4	102827734	UBE2D3	reverse	five_prime_utr	102827609
chr6	20534465	CDKAL1	forward	five_prime_utr	20535393
chr6	53041325	ICK	reverse	five_prime_utr	53041266
chr15	49155802	GALK2	forward	five_prime_utr	49155894
chr10	97401278	RRP12	reverse	five_prime_utr	97401237
chr20	10035160	ANKEF1	forward	five_prime_utr	10035231
chr11	57672749	ZDHHC5	forward	five_prime_utr	57672808
chr7	56051331	PSPH	reverse	five_prime_utr	56051290
chr11	65261978	POLA2	forward	five_prime_utr	65262112
chr5	98773852	RGMB	forward	five_prime_utr	98773950
chr7	66996929	TYW1	forward	five_prime_utr	66996973
chrX	54495652	FGD1	reverse	five_prime_utr	54495560
chr11	45665283	CHST1	reverse	five_prime_utr	45665242
chr22	38380979	RP3-449O17.1	reverse	five_prime_utr	38380929
chr1	67685242	GADD45A	forward	five_prime_utr	67685403
chr8	41598429	GPAT4	forward	five_prime_utr	41598500
chr12	12612023	CREBL2	forward	five_prime_utr	12612118
chr2	216695314	IGFBP5	reverse	five_prime_utr	216695234
chr18	11908228	MPPE1	reverse	five_prime_utr	11906302
chr5	139561458	UBE2D2	forward	five_prime_utr	139561499
chr1	156767586	PRCC	forward	five_prime_utr	156767729
chr1	35031671	ZMYM6	reverse	five_prime_utr	35030649
chr19	23261672	RP11-15H20.8	reverse	five_prime_utr	23260931
chr20	62256100	OSBPL2	forward	five_prime_utr	62256135
chr9	133030733	GTF3C5	forward	five_prime_utr	133030777
chr9	129111339	PTPA	forward	five_prime_utr	129111389
chr2	174248506	OLA1	reverse	five_prime_utr	174248306
chr6	41072466	OARD1	reverse	five_prime_utr	41072302
chr17	32350202	RP11-227G15.3	forward	five_prime_utr	32350276
chr22	17563586	SLC25A18	forward	five_prime_utr	17563624
chr6	11382338	NEDD9	reverse	five_prime_utr	11382135
chr5	36953628	NIPBL	forward	five_prime_utr	36953660
chr7	76047921	STYXL1	reverse	five_prime_utr	76047829
chr15	58410570	LIPC	forward	five_prime_utr	58410620
chr19	36215136	ZNF146	forward	five_prime_utr	36228756
chr2	38076136	CYP1B1	reverse	five_prime_utr	38075912
chr17	44199865	ATXN7L3	reverse	five_prime_utr	44199725
chr11	57426637	SLC43A3	reverse	five_prime_utr	57426584
chr1	35719086	C1orf216	reverse	five_prime_utr	35719054
chr4	88284580	PPM1K	reverse	five_prime_utr	88284440
chr17	80101863	GAA	forward	five_prime_utr	80104562
chr11	796141	SLC25A22	reverse	five_prime_utr	795149
chr1	150508098	ECM1	forward	five_prime_utr	150508184
chr6	21593788	SOX4	forward	five_prime_utr	21593817
chr5	79612524	PAPD4	forward	five_prime_utr	79612739
chr10	74176795	ADK	forward	five_prime_utr	74176827
chr16	28494133	CLN3	reverse	five_prime_utr	28494029
chr5	131359347	CDC42SE2	forward	five_prime_utr	131359379
chr4	41065577	APBB2	reverse	five_prime_utr	41033268
chrX	13689276	RAB9A	forward	five_prime_utr	13703833
chr1	193059693	TROVE2	forward	five_prime_utr	193069042
chr15	49620684	FAM227B	reverse	five_prime_utr	49620610
chr1	157993462	KIRREL	forward	five_prime_utr	157993506
chr22	40400707	SGSM3	forward	five_prime_utr	40400757
chr15	78540425	PSMA4	forward	five_prime_utr	78540604
chr7	99616974	ZSCAN25	forward	five_prime_utr	99617123
chr1	156061289	RAB25	forward	five_prime_utr	156061321
chrX	47650483	ELK1	reverse	five_prime_utr	47641456
chr22	43079943	TTLL1	reverse	five_prime_utr	43079887
chr22	18157598	USP18	forward	five_prime_utr	18157657
chr6	37353992	RNF8	forward	five_prime_utr	37354141
chr20	64079373	RGS19	reverse	five_prime_utr	64076954
chr12	93571101	SOCS2	forward	five_prime_utr	93572820
chr18	50375126	SKA1	forward	five_prime_utr	50375320
chr6	82363790	TPBG	forward	five_prime_utr	82363912
chr11	86244883	EED	forward	five_prime_utr	86244921
chr2	201451426	TRAK2	reverse	five_prime_utr	201451346
chr1	39576155	PABPC4	reverse	five_prime_utr	39575994
chr12	75209484	KCNC2	reverse	five_prime_utr	75209422
chr1	228108317	MRPL55	reverse	five_prime_utr	228108267
chr3	15427458	METTL6	reverse	five_prime_utr	15427357
chr14	51860649	GNG2	forward	five_prime_utr	51860789
chr15	75648167	SNX33	forward	five_prime_utr	75648235
chr16	31033676	STX4	forward	five_prime_utr	31033735
chr2	32277919	YIPF4	forward	five_prime_utr	32277981
chr1	91022002	ZNF644	reverse	five_prime_utr	91021907
chr8	26509030	PNMA2	reverse	five_prime_utr	26508956
chr1	160262473	DCAF8	reverse	five_prime_utr	160261348
chr1	209756234	TRAF3IP3	forward	five_prime_utr	209759098
chr12	51173104	TFCP2	reverse	five_prime_utr	51172952
chr1	240245280	FMN2	forward	five_prime_utr	240245327
chr2	156436457	GPD2	forward	five_prime_utr	156436726
chr22	39040882	APOBEC3F	forward	five_prime_utr	39040911
chr20	35460070	CEP250	forward	five_prime_utr	35462300
chr4	1856181	LETM1	reverse	five_prime_utr	1856098
chr1	62196468	L1TD1	forward	five_prime_utr	62196536
chr1	173824790	DARS2	forward	five_prime_utr	173824966
chr19	19033812	ARMC6	forward	five_prime_utr	19033934
chr9	97633306	TSTD2	reverse	five_prime_utr	97633262
chr9	126808828	ZBTB43	forward	five_prime_utr	126808881
chr1	204411595	PPP1R15B	reverse	five_prime_utr	204411452
chr7	150323340	LRRC61	forward	five_prime_utr	150325895
chr14	57390657	NAA30	forward	five_prime_utr	57390716
chr12	48106240	SENP1	reverse	five_prime_utr	48105995
chr1	153967478	SLC39A1	reverse	five_prime_utr	153967299
chr10	94362876	NOC3L	reverse	five_prime_utr	94362841
chr7	151233233	CHPF2	forward	five_prime_utr	151233289
chr3	185937952	TRA2B	reverse	five_prime_utr	185937893
chr7	150368265	REPIN1	forward	five_prime_utr	150368468
chr11	31812586	PAX6	reverse	five_prime_utr	31810830
chr19	11346147	TMEM205	reverse	five_prime_utr	11346103
chr18	49491808	RPL17	reverse	five_prime_utr	49491779
chr16	1534031	TMEM204	forward	five_prime_utr	1534168
chrX	23783246	SAT1	forward	five_prime_utr	23783281
chr19	34677783	ZNF302	forward	five_prime_utr	34678754
